,v,R,T,kv_C,kv_Cr,kv_Mo,kv_V,clstar_C,clstar_Cr,clstar_Mo,clstar_V
866,0.4330500000000004,2.0522881638012857e-08,1647.971985223919,0.39429887303304156,0.9364990753986253,0.8262447227940408,0.7397159903701895,0.010725902100215321,0.04151178736387409,0.03332037481216124,0.01763201716577534
867,0.4335500000000004,2.0514544308128413e-08,1647.9467543880603,0.39451013218932046,0.9365212235359771,0.8263053259391023,0.7398067733947195,0.01072535759733874,0.04151163772115697,0.03332002306860721,0.01763172208073841
868,0.4340500000000004,2.050622495904468e-08,1647.9215449890662,0.3947212440291484,0.9365433562288622,0.8263658868240298,0.7398974931139081,0.010724812267998369,0.04151148783715943,0.03331967076281222,0.017631426527681387
869,0.4345500000000004,2.0497923542078396e-08,1647.8963569942277,0.39493220870656315,0.93656547349343,0.8264264054930117,0.7399881495939494,0.010724266116441903,0.041511337712982696,0.033319317897388345,0.017631130508812973
870,0.4350500000000004,2.0489640002734187e-08,1647.8711903757712,0.3951430263753878,0.9365875753458068,0.8264868819901745,0.7400787429009443,0.010723719146333391,0.04151118734956793,0.03331896447457119,0.01763083402602598
871,0.4355500000000004,2.0481374292523464e-08,1647.8460451013323,0.3953536971892308,0.9366096618020968,0.8265473163595836,0.7401692731009022,0.010723171361867921,0.04151103674800252,0.033318610496940064,0.017630537081501474
872,0.4360500000000004,2.047312635714961e-08,1647.8209211434742,0.39556422130148694,0.9366317328783819,0.8266077086452422,0.7402597402597405,0.010722622766657782,0.041510885909213965,0.03331825596669829,0.017630239677105027
873,0.4365500000000004,2.0464896142418424e-08,1647.795818474923,0.3957745988653372,0.9366537885907209,0.8266680588910932,0.7403501444432843,0.010722073364289975,0.04151073483412305,0.03331790088603338,0.01762994181468891
874,0.4370500000000004,2.0456683600134232e-08,1647.770737063819,0.39598483003374985,0.9366758289551512,0.8267283671410182,0.7404404857172681,0.01072152315888218,0.04151058352379677,0.03331754525747639,0.017629643496393486
875,0.4375500000000004,2.0448488679246493e-08,1647.7456768808468,0.3961949149594799,0.9366978539876875,0.826788633438837,0.7405307641473341,0.010720972154248257,0.04151043197921888,0.03331718908336265,0.01762934472419485
876,0.4380500000000004,2.0440311328801223e-08,1647.7206378968556,0.39640485379506984,0.9367198637043217,0.8268488578283092,0.7406209797990333,0.010720420354176672,0.041510280201366455,0.03331683236601163,0.01762904550005576
877,0.4385500000000004,2.0432151494996005e-08,1647.6956200852294,0.39661464669285057,0.9367418581210247,0.8269090403531333,0.7407111327378264,0.010719867762153164,0.041510128191133554,0.03331647510754767,0.017628745825775186
878,0.4390500000000004,2.042400913295958e-08,1647.670623412404,0.39682429380494094,0.9367638372537438,0.8269691810569473,0.7408012230290818,0.01071931438247092,0.04150997594963668,0.033316117310617746,0.01762844570359043
879,0.4395500000000004,2.0415884183195043e-08,1647.6456478568246,0.39703379528324845,0.936785801118405,0.8270292799833282,0.7408912507380779,0.010718760218011054,0.0415098234776041,0.033315758976956406,0.01762814513497337
880,0.4400500000000004,2.0407776603961902e-08,1647.6206933828853,0.3972431512794697,0.9368077497309123,0.8270893371757926,0.7409812159300027,0.010718205273293886,0.041509670776215396,0.033315400109358656,0.01762784412228535
881,0.4405500000000004,2.039968634184037e-08,1647.595759964616,0.39745236194509054,0.9368296831071466,0.8271493526777967,0.7410711186699526,0.010717649551705668,0.0415095178463384,0.03331504070988682,0.017627542667273042
